signal_date,stock_code,stock_name,policy_key,policy_label_ko,relationship_group,dashboard_rank,dashboard_score_v2,entry_1500,fill_pass,color_path,color_path_emoji,color_path_label_ko,pattern_short_label,d1_color,d1_color_emoji,d1_color_name_ko,d1_color_hex,d2_color,d2_color_emoji,d2_color_name_ko,d2_color_hex,d3_color,d3_color_emoji,d3_color_name_ko,d3_color_hex,d4_color,d4_color_emoji,d4_color_name_ko,d4_color_hex,d5_color,d5_color_emoji,d5_color_name_ko,d5_color_hex,d5_first_touch_result,outcome_ko,first_touch_result,first_touch_ko,mfe_d5_pct,mae_d5_pct,green_count,yellow_count,orange_count,red_count,gray_count,chart_path,chart_path_exists
2026-04-16,20710,시공테크,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,16,,,Y,R-O-O-O-O,🔴-🟠-🟠-🟠-🟠,약세-실패-실패-실패-실패,실패 반복,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,-2.6711,-15.6928,0,0,4,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260416_r16_020710.png,True
2026-04-16,41020,폴라리스오피스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,17,,,Y,R-Y-R-O-O,🔴-🟡-🔴-🟠-🟠,약세-회복-약세-실패-실패,혼합 흐름,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,12.8205,-4.6154,0,1,2,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260416_r17_041020.png,True
2026-04-16,49480,오픈베이스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,18,,,Y,O-G-O-Y-R,🟠-🟢-🟠-🟡-🔴,실패-완전강세-실패-회복-약세,실패→약세,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,33.8118,-2.8708,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260416_r18_049480.png,True
2026-04-16,293580,나우IB,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,19,,,Y,Y-O-O-Y-Y,🟡-🟠-🟠-🟡-🟡,회복-실패-실패-회복-회복,혼합 흐름,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,same_bar_both,동일봉 양쪽,same_bar_both,동일봉 양쪽,19.6721,-11.8852,0,3,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260416_r19_293580.png,True
2026-04-16,78150,HB테크놀러지,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,20,,,Y,O-Y-O-O-O,🟠-🟡-🟠-🟠-🟠,실패-회복-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,4.3726,-3.4221,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260416_r20_078150.png,True
2026-04-16,12860,모베이스전자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,21,,,Y,O-R-Y-R-O,🟠-🔴-🟡-🔴-🟠,실패-약세-회복-약세-실패,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,3.038,-6.8354,0,1,2,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260416_r21_012860.png,True
2026-04-16,18880,한온시스템,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,22,,,Y,G-O-G-O-Y,🟢-🟠-🟢-🟠-🟡,완전강세-실패-완전강세-실패-회복,혼합 흐름,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,8.2108,-1.2255,2,1,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260416_r22_018880.png,True
2026-04-16,317120,라닉스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,23,,,Y,R-Y-R-R-Y,🔴-🟡-🔴-🔴-🟡,약세-회복-약세-약세-회복,약세 지속,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,8.3203,-24.3328,0,2,0,3,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260416_r23_317120.png,True
2026-04-16,9580,무림P&P,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,24,,,Y,O-Y-Y-R-R,🟠-🟡-🟡-🔴-🔴,실패-회복-회복-약세-약세,실패→약세,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,19.1375,-12.938,0,2,1,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260416_r24_009580.png,True
2026-04-17,100790,미래에셋벤처투자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,1,,,Y,O-Y-Y-Y-Y,🟠-🟡-🟡-🟡-🟡,실패-회복-회복-회복-회복,혼합 흐름,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,42.4017,-7.6514,0,4,1,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r1_100790.png,True
2026-04-17,17900,광전자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,2,,,Y,O-R-O-O-O,🟠-🔴-🟠-🟠-🟠,실패-약세-실패-실패-실패,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,-1.2952,-31.4247,0,0,4,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r2_017900.png,True
2026-04-17,47040,대우건설,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,3,,,Y,O-G-R-Y-O,🟠-🟢-🔴-🟡-🟠,실패-완전강세-약세-회복-실패,실패→약세,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,26.3525,-3.4904,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r3_047040.png,True
2026-04-17,10170,대한광통신,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,4,,,Y,O-Y-O-O-O,🟠-🟡-🟠-🟠-🟠,실패-회복-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,3.3792,-17.3342,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r4_010170.png,True
2026-04-17,27360,아주IB투자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,5,,,Y,Y-X-G-Y-Y,🟡-⚪-🟢-🟡-🟡,회복-보합/부족-완전강세-회복-회복,회복→강세,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,57.3444,-4.8133,1,3,0,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r5_027360.png,True
2026-04-17,456010,아이씨티케이,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,6,,,Y,Y-O-R-Y-R,🟡-🟠-🔴-🟡-🔴,회복-실패-약세-회복-약세,실패→약세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,17.7264,-15.6069,0,2,1,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r6_456010.png,True
2026-04-17,98460,고영,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,7,,,Y,R-Y-Y-O-G,🔴-🟡-🟡-🟠-🟢,약세-회복-회복-실패-완전강세,약세→회복→강세,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,28.9634,-4.878,1,2,1,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r7_098460.png,True
2026-04-17,93370,후성,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,8,,,Y,R-G-Y-O-R,🔴-🟢-🟡-🟠-🔴,약세-완전강세-회복-실패-약세,실패→약세,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,loss_first,손실 먼저,loss_first,손실 먼저,10.3794,-8.5183,1,1,1,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r8_093370.png,True
2026-04-17,69540,빛과전자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,9,,,Y,G-O-O-R-Y,🟢-🟠-🟠-🔴-🟡,완전강세-실패-실패-약세-회복,실패→약세,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,21.5017,-16.4676,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r9_069540.png,True
2026-04-17,10820,퍼스텍,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,10,,,Y,G-R-G-R-O,🟢-🔴-🟢-🔴-🟠,완전강세-약세-완전강세-약세-실패,혼합 흐름,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,39.3601,1.0417,2,0,1,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r10_010820.png,True
2026-04-17,49080,기가레인,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,11,,,Y,Y-O-O-Y-O,🟡-🟠-🟠-🟡-🟠,회복-실패-실패-회복-실패,실패 반복,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,32.8125,-0.8929,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r11_049080.png,True
2026-04-17,430690,한싹,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,12,,,Y,G-O-O-O-O,🟢-🟠-🟠-🟠-🟠,완전강세-실패-실패-실패-실패,실패 반복,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,25.0,-12.9252,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r12_430690.png,True
2026-04-17,18880,한온시스템,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,13,,,Y,O-G-O-Y-X,🟠-🟢-🟠-🟡-⚪,실패-완전강세-실패-회복-보합/부족,혼합 흐름,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,profit_first,익절 먼저,profit_first,익절 먼저,6.3855,-2.8916,1,1,2,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r13_018880.png,True
2026-04-17,209640,와이제이링크,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,14,,,Y,Y-O-G-Y-G,🟡-🟠-🟢-🟡-🟢,회복-실패-완전강세-회복-완전강세,회복→강세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,profit_first,익절 먼저,profit_first,익절 먼저,34.2905,-6.25,2,2,1,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r14_209640.png,True
2026-04-17,36170,에이치엠넥스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,15,,,Y,Y-O-O-O-Y,🟡-🟠-🟠-🟠-🟡,회복-실패-실패-실패-회복,실패 반복,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,8.0729,-18.2292,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r15_036170.png,True
2026-04-17,321260,프로이천,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,16,,,Y,O-O-Y-O-X,🟠-🟠-🟡-🟠-⚪,실패-실패-회복-실패-보합/부족,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,X,⚪,보합/부족,#E8ECF0,loss_first,손실 먼저,loss_first,손실 먼저,11.9008,-14.876,0,1,3,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r16_321260.png,True
2026-04-17,65450,빅텍,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,17,,,Y,G-O-G-O-G,🟢-🟠-🟢-🟠-🟢,완전강세-실패-완전강세-실패-완전강세,강세 지속,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,profit_first,익절 먼저,profit_first,익절 먼저,11.9281,-10.2941,3,0,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r17_065450.png,True
2026-04-17,293580,나우IB,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,18,,,Y,O-O-Y-Y-O,🟠-🟠-🟡-🟡-🟠,실패-실패-회복-회복-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,10.5788,-7.3852,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r18_293580.png,True
2026-04-17,253840,수젠텍,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,19,,,Y,Y-O-O-O-O,🟡-🟠-🟠-🟠-🟠,회복-실패-실패-실패-실패,실패 반복,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,20.858,-14.497,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r19_253840.png,True
2026-04-17,332570,PS일렉트로닉스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,20,,,Y,G-Y-Y-G-G,🟢-🟡-🟡-🟢-🟢,완전강세-회복-회복-완전강세-완전강세,강세 지속,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,profit_first,익절 먼저,profit_first,익절 먼저,36.8785,3.5912,3,2,0,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r20_332570.png,True
2026-04-17,17550,수산세보틱스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,21,,,Y,R-G-Y-O-O,🔴-🟢-🟡-🟠-🟠,약세-완전강세-회복-실패-실패,혼합 흐름,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,16.2861,-7.3059,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r21_017550.png,True
2026-04-17,150900,파수,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,22,,,Y,G-O-Y-Y-X,🟢-🟠-🟡-🟡-⚪,완전강세-실패-회복-회복-보합/부족,혼합 흐름,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,profit_first,익절 먼저,profit_first,익절 먼저,31.5315,-7.4074,1,2,1,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r22_150900.png,True
2026-04-17,39240,경남스틸,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,23,,,Y,O-O-Y-R-G,🟠-🟠-🟡-🔴-🟢,실패-실패-회복-약세-완전강세,회복→강세,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,0.0,-9.3443,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r23_039240.png,True
2026-04-17,114450,그린생명과학,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,24,,,Y,O-O-O-Y-X,🟠-🟠-🟠-🟡-⚪,실패-실패-실패-회복-보합/부족,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,loss_first,손실 먼저,loss_first,손실 먼저,1.5988,-12.2093,0,1,3,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r24_114450.png,True
2026-04-17,225190,LK삼양,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,25,,,Y,O-G-Y-O-G,🟠-🟢-🟡-🟠-🟢,실패-완전강세-회복-실패-완전강세,회복→강세,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,14.6396,-3.6036,2,1,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260417_r25_225190.png,True
2026-04-20,1440,대한전선,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,1,,,Y,G-O-O-Y-Y,🟢-🟠-🟠-🟡-🟡,완전강세-실패-실패-회복-회복,혼합 흐름,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,10.8911,-4.2079,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260420_r1_001440.png,True
2026-04-20,10820,퍼스텍,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,2,,,Y,R-G-R-O-O,🔴-🟢-🔴-🟠-🟠,약세-완전강세-약세-실패-실패,혼합 흐름,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,19.757,-12.0844,1,0,2,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260420_r2_010820.png,True
2026-04-20,356680,엑스게이트,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,3,,,Y,O-R-Y-R-Y,🟠-🔴-🟡-🔴-🟡,실패-약세-회복-약세-회복,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,8.5786,-21.6656,0,2,1,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260420_r3_356680.png,True
2026-04-20,69540,빛과전자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,4,,,Y,O-O-R-Y-Y,🟠-🟠-🔴-🟡-🟡,실패-실패-약세-회복-회복,실패→약세,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,6.2305,-23.7539,0,2,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260420_r4_069540.png,True
2026-04-20,158430,아톤,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,5,,,Y,O-R-Y-R-R,🟠-🔴-🟡-🔴-🔴,실패-약세-회복-약세-약세,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,loss_first,손실 먼저,loss_first,손실 먼저,2.261,-14.2857,0,1,1,3,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260420_r5_158430.png,True
2026-04-20,3280,흥아해운,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,6,,,Y,O-O-Y-Y-O,🟠-🟠-🟡-🟡-🟠,실패-실패-회복-회복-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,5.1852,-10.3704,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260420_r6_003280.png,True
2026-04-20,209640,와이제이링크,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,7,,,Y,O-G-Y-G-G,🟠-🟢-🟡-🟢-🟢,실패-완전강세-회복-완전강세-완전강세,강세 지속,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,profit_first,익절 먼저,profit_first,익절 먼저,61.4876,-8.2645,3,1,1,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260420_r7_209640.png,True
